datetime,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3day_mm,temperature_c,humidity_percent,pressure_hpa,wind_speed_kmh,cloud_cover_percent,flood
2018-04-18 06:00:00,10.52,12.39,132.83,174.47,24.94,80.99,1008.65,2.58,100.0,0
2018-04-18 07:00:00,2.38,10.18,77.8,168.95,28.92,63.82,1014.58,6.93,60.72,1
2018-04-18 08:00:00,2.26,33.7,46.86,98.27,26.55,55.62,1015.26,14.74,46.19,0
2018-04-18 09:00:00,5.47,41.26,126.53,140.78,35.13,90.94,1010.35,14.32,100.0,1
2018-04-18 10:00:00,2.98,29.65,52.06,153.14,29.98,70.11,1010.12,15.84,77.08,0
2018-04-18 11:00:00,0.54,15.02,61.9,94.72,31.38,73.21,1019.09,4.43,50.24,0
2018-04-18 12:00:00,1.41,7.98,33.31,67.34,29.2,64.46,1010.3,2.84,69.62,0
2018-04-18 13:00:00,6.45,10.23,15.03,342.07,28.11,46.63,1008.05,6.42,45.09,0
2018-04-18 14:00:00,1.52,11.96,97.93,266.61,33.08,79.94,1008.05,9.07,80.69,0
2018-04-18 15:00:00,10.97,14.82,76.74,128.27,37.84,94.03,1011.17,3.03,74.13,0
2018-04-18 16:00:00,7.6,51.85,79.17,117.06,16.51,75.32,1008.69,10.32,89.59,0
2018-04-18 17:00:00,6.7,16.71,58.94,172.85,22.45,64.58,1006.77,14.37,49.7,0
2018-04-18 18:00:00,5.35,16.38,36.0,411.16,28.33,46.12,1011.19,10.31,10.74,0
2018-04-18 19:00:00,2.03,25.74,43.37,236.82,35.42,55.23,1017.1,9.1,21.72,0
2018-04-18 20:00:00,8.56,11.76,73.45,193.94,32.34,75.17,1003.62,9.21,46.66,1
2018-04-18 21:00:00,1.96,13.22,69.38,261.92,23.52,73.95,1011.3,4.21,67.66,0
2018-04-18 22:00:00,11.5,25.08,127.98,232.5,25.86,67.7,1002.89,2.88,89.28,1
2018-04-18 23:00:00,16.73,20.69,78.15,262.89,32.14,73.88,1004.74,18.82,89.81,0
2018-04-19 00:00:00,5.53,11.69,53.04,99.52,24.71,54.88,1002.83,23.6,62.87,0
2018-04-19 01:00:00,14.98,23.32,81.83,225.86,29.56,78.37,1010.14,14.87,66.19,1
2018-04-19 02:00:00,1.43,28.81,73.81,146.07,24.26,74.37,1001.62,2.27,60.45,0
2018-04-19 03:00:00,7.68,42.74,90.5,208.68,30.69,81.08,1010.48,13.62,64.71,1
2018-04-19 04:00:00,4.7,23.67,77.59,275.73,31.5,64.05,1009.56,23.93,57.99,0
2018-04-19 05:00:00,9.61,22.42,83.46,145.91,13.2,77.28,1012.31,17.54,67.16,0
2018-04-19 06:00:00,0.2,31.71,62.17,106.4,37.89,67.34,1000.14,4.93,33.44,0
2018-04-19 07:00:00,9.12,34.02,37.99,190.06,38.49,65.81,1003.15,17.73,17.85,0
2018-04-19 08:00:00,2.28,55.49,87.18,177.21,16.81,71.34,1007.89,5.67,65.56,0
2018-04-19 09:00:00,4.94,7.58,22.53,118.14,26.74,50.41,1012.07,10.66,35.0,0
2018-04-19 10:00:00,23.15,37.09,108.2,151.15,19.03,77.74,1014.1,21.84,76.64,0
2018-04-19 11:00:00,7.91,16.63,98.14,211.38,16.28,77.2,1008.7,21.27,64.91,0
2018-04-19 12:00:00,7.0,10.16,26.05,160.9,32.46,48.65,1007.95,2.44,54.5,0
2018-04-19 13:00:00,6.49,20.54,45.6,97.26,37.97,68.92,1017.04,13.06,55.44,0
2018-04-19 14:00:00,12.53,62.22,91.57,163.17,27.87,76.67,1006.61,9.9,68.45,0
2018-04-19 15:00:00,9.9,15.11,32.03,84.16,36.59,54.0,1004.36,7.99,27.61,0
2018-04-19 16:00:00,6.55,72.82,117.74,224.63,24.36,78.84,1010.52,3.16,71.45,1
2018-04-19 17:00:00,5.82,31.14,42.51,210.34,20.03,56.5,1011.57,12.11,54.83,0
2018-04-19 18:00:00,5.45,37.82,76.74,80.33,25.86,74.68,1014.56,4.73,48.75,0
2018-04-19 19:00:00,4.45,36.65,92.32,147.95,23.69,62.75,1004.5,27.22,91.37,1
2018-04-19 20:00:00,1.03,20.08,68.64,296.67,30.36,80.59,1010.82,1.92,67.21,0
2018-04-19 21:00:00,7.76,17.68,63.78,131.76,33.98,79.18,1007.36,5.16,52.31,1
2018-04-19 22:00:00,2.55,6.38,25.04,115.48,21.65,67.68,1013.36,9.03,22.65,0
2018-04-19 23:00:00,3.92,9.21,88.24,396.13,20.55,90.38,1006.38,10.66,74.65,1
2018-04-20 00:00:00,10.48,31.37,98.04,310.41,32.83,86.93,1009.63,1.0,70.02,1
2018-04-20 01:00:00,4.56,14.82,39.4,149.65,26.07,71.46,1017.38,31.74,34.97,0
2018-04-20 02:00:00,4.2,10.1,62.23,131.88,32.28,81.83,1011.13,8.15,45.34,0
2018-04-20 03:00:00,5.54,22.32,44.05,176.66,23.47,61.69,1009.8,5.17,47.92,0
2018-04-20 04:00:00,3.41,21.64,74.44,126.1,24.38,62.87,1017.45,5.16,50.42,0
2018-04-20 05:00:00,22.77,46.55,58.41,112.5,33.64,75.32,1010.27,7.94,53.5,1
2018-04-20 06:00:00,20.37,27.44,91.01,123.78,32.52,70.29,1010.98,20.07,86.28,0
2018-04-20 07:00:00,19.95,32.72,55.44,103.05,35.66,74.2,1015.28,2.49,41.24,0
2018-04-20 08:00:00,6.51,13.76,29.35,98.09,26.85,52.58,1011.07,11.2,21.07,0
2018-04-20 09:00:00,2.37,6.86,20.61,125.32,35.12,52.12,1011.66,5.07,59.9,0
2018-04-20 10:00:00,10.72,39.45,79.72,191.18,30.45,54.76,1009.55,4.0,60.46,0
2018-04-20 11:00:00,3.44,30.83,37.26,100.81,30.23,50.59,1013.26,6.5,51.8,0
2018-04-20 12:00:00,11.54,14.29,63.04,154.85,23.3,69.78,1022.87,4.66,52.57,0
2018-04-20 13:00:00,2.24,16.82,45.26,221.44,31.63,49.05,1017.23,36.07,39.69,0
2018-04-20 14:00:00,6.95,38.58,94.5,222.46,26.6,62.11,1014.77,16.2,84.94,0
2018-04-20 15:00:00,12.94,37.31,42.54,86.01,38.23,54.65,1007.04,6.8,61.66,0
2018-04-20 16:00:00,3.65,10.05,45.03,122.9,27.99,59.03,1009.3,17.23,27.68,0
2018-04-20 17:00:00,3.63,37.69,65.65,227.21,27.0,67.7,1013.59,10.28,23.42,1
2018-04-20 18:00:00,0.67,32.33,49.41,97.94,35.03,83.5,1001.94,11.24,56.62,1
2018-04-20 19:00:00,2.32,20.1,34.77,75.98,28.46,69.2,1007.81,16.37,58.9,0
2018-04-20 20:00:00,6.39,17.72,68.85,120.52,23.32,61.5,1016.59,3.71,57.96,0
2018-04-20 21:00:00,7.32,13.64,25.72,95.77,19.58,59.85,1017.37,16.78,29.35,0
2018-04-20 22:00:00,8.32,22.29,55.57,98.54,23.08,59.62,1012.46,15.45,51.09,0
2018-04-20 23:00:00,3.46,40.88,50.11,103.26,17.96,72.87,1014.78,23.87,60.62,1
2018-04-21 00:00:00,0.81,7.35,14.75,194.62,27.48,63.28,1023.47,41.29,36.5,0
2018-04-21 01:00:00,6.09,45.78,77.42,241.69,32.73,63.51,1009.03,11.12,48.28,0
2018-04-21 02:00:00,0.48,24.03,62.38,75.23,24.87,70.08,1021.56,3.89,34.9,1
2018-04-21 03:00:00,1.22,15.18,32.45,54.31,41.93,65.38,1014.24,9.36,13.55,0
2018-04-21 04:00:00,9.75,41.6,87.61,215.47,20.2,71.31,1008.98,3.89,69.73,0
2018-04-21 05:00:00,2.65,16.29,82.95,133.09,30.91,73.85,1017.27,2.02,88.73,0
2018-04-21 06:00:00,15.08,27.13,79.43,119.02,30.39,75.08,1006.35,14.98,28.23,0
2018-04-21 07:00:00,8.51,36.37,68.1,167.9,25.67,88.56,1010.9,12.3,43.0,0
2018-04-21 08:00:00,3.67,18.09,81.84,199.32,27.14,81.71,1009.05,14.06,79.43,1
2018-04-21 09:00:00,11.11,24.78,60.66,187.47,37.14,56.3,1018.8,12.67,40.85,1
2018-04-21 10:00:00,4.01,12.55,27.89,148.57,33.9,62.53,1010.14,17.02,44.72,0
2018-04-21 11:00:00,9.27,21.12,70.11,174.04,33.15,88.9,1009.31,5.66,47.58,1
2018-04-21 12:00:00,2.19,45.13,104.43,170.86,22.86,77.44,1009.03,21.29,61.12,0
2018-04-21 13:00:00,11.66,12.63,22.56,162.99,30.73,77.51,1002.8,3.35,40.14,0
2018-04-21 14:00:00,0.56,6.93,33.17,167.76,32.49,87.19,1018.1,9.52,19.28,0
2018-04-21 15:00:00,1.22,8.68,24.11,175.94,32.76,50.05,1012.0,9.71,30.99,1
2018-04-21 16:00:00,1.53,14.37,51.0,92.42,20.32,63.48,1009.15,25.54,45.55,0
2018-04-21 17:00:00,2.48,13.72,42.29,82.23,29.87,63.34,1015.65,2.74,70.35,0
2018-04-21 18:00:00,6.6,22.77,37.66,352.26,29.82,48.74,1010.55,7.27,30.77,1
2018-04-21 19:00:00,4.81,6.49,38.24,190.55,34.16,75.79,1013.46,8.87,31.9,0
2018-04-21 20:00:00,9.37,25.35,64.74,115.94,26.55,70.1,1006.3,9.93,65.19,0
2018-04-21 21:00:00,13.09,55.8,102.65,168.19,21.65,56.95,1006.14,6.42,81.32,0
2018-04-21 22:00:00,0.46,14.87,107.77,226.65,22.78,77.63,1010.57,6.04,67.78,0
2018-04-21 23:00:00,14.41,25.98,53.36,182.41,30.0,56.73,1008.19,12.73,39.25,0
2018-04-22 00:00:00,3.92,17.02,51.01,68.83,34.39,63.95,1003.25,6.31,34.43,0
2018-04-22 01:00:00,2.07,12.43,45.39,142.99,25.99,38.25,1018.55,15.05,40.46,0
2018-04-22 02:00:00,0.25,23.78,142.47,277.13,29.61,78.79,1000.92,3.88,100.0,1
2018-04-22 03:00:00,8.6,26.54,49.19,102.48,16.73,72.28,1015.55,0.56,34.43,0
2018-04-22 04:00:00,8.13,25.17,53.53,71.76,16.28,60.42,1010.16,11.17,39.56,0
2018-04-22 05:00:00,1.26,33.11,63.04,186.52,30.62,48.58,1016.37,5.1,76.5,0
2018-04-22 06:00:00,1.45,25.16,37.04,65.2,30.52,61.09,1011.95,11.85,37.44,0
2018-04-22 07:00:00,9.98,10.96,56.01,225.95,31.93,63.06,1010.5,6.85,62.06,0
2018-04-22 08:00:00,6.9,17.08,54.45,91.5,16.5,80.49,1013.46,3.41,53.27,0
2018-04-22 09:00:00,3.51,7.78,29.54,120.78,36.0,64.73,1012.16,10.11,35.1,0
2018-04-22 10:00:00,7.56,14.8,61.36,81.66,24.92,63.74,1011.97,7.63,67.75,0
2018-04-22 11:00:00,6.28,14.96,56.82,145.82,24.67,53.21,1010.56,2.94,46.39,1
2018-04-22 12:00:00,1.67,8.69,23.25,101.29,31.67,58.74,1016.61,13.96,34.96,0
2018-04-22 13:00:00,10.63,35.1,80.48,145.24,28.45,88.85,1006.9,10.27,44.84,0
2018-04-22 14:00:00,8.94,30.66,37.45,90.33,37.31,65.54,1018.76,15.23,22.24,0
2018-04-22 15:00:00,4.91,15.06,49.29,115.86,31.96,70.44,1013.16,2.6,30.06,0
2018-04-22 16:00:00,9.99,31.13,48.52,102.98,36.48,39.0,1016.82,1.34,27.07,0
2018-04-22 17:00:00,21.6,40.82,121.28,239.12,25.71,86.0,1005.37,7.68,100.0,0
2018-04-22 18:00:00,1.43,16.74,80.64,173.22,34.75,70.45,1020.19,34.6,52.27,0
2018-04-22 19:00:00,3.69,16.17,97.19,183.03,15.78,72.73,1012.71,10.7,69.66,0
2018-04-22 20:00:00,3.88,30.13,49.04,138.63,27.54,65.56,1021.03,5.16,59.21,0
2018-04-22 21:00:00,9.8,23.46,38.52,97.5,20.61,63.94,1009.99,4.45,63.11,0
2018-04-22 22:00:00,2.44,19.11,49.75,150.96,28.72,61.37,1006.07,22.79,44.4,0
2018-04-22 23:00:00,9.33,25.17,45.67,181.13,29.01,58.27,1010.79,13.07,42.37,0
2018-04-23 00:00:00,2.79,11.74,29.09,138.91,33.26,46.21,1016.08,11.63,16.52,0
2018-04-23 01:00:00,1.21,9.76,77.0,210.31,29.41,65.16,1016.68,11.26,34.67,0
2018-04-23 02:00:00,5.21,17.04,83.67,199.89,23.99,81.18,1007.29,1.57,80.84,1
2018-04-23 03:00:00,2.72,26.89,81.75,180.72,25.49,64.13,1015.68,7.72,63.48,0
2018-04-23 04:00:00,5.72,18.54,25.88,58.61,29.14,67.62,1014.03,9.64,42.52,0
2018-04-23 05:00:00,7.09,9.27,51.58,98.7,24.47,53.57,1016.06,22.79,53.98,1
2018-04-23 06:00:00,0.53,18.41,45.19,65.31,34.57,49.59,1005.91,1.56,30.21,0
2018-04-23 07:00:00,3.09,12.39,64.01,199.36,25.96,62.23,1007.02,43.06,41.77,0
2018-04-23 08:00:00,5.21,12.17,62.24,95.63,33.66,75.45,1004.39,11.52,61.45,0
2018-04-23 09:00:00,10.03,32.61,71.53,115.25,24.29,53.18,1010.45,1.48,64.29,0
2018-04-23 10:00:00,8.99,31.47,99.12,160.67,31.45,90.59,1014.53,17.17,90.0,0
2018-04-23 11:00:00,1.85,17.27,55.3,117.15,26.85,86.33,1017.51,20.11,38.5,0
2018-04-23 12:00:00,4.09,15.27,21.45,90.8,34.42,65.94,1008.94,3.14,17.69,0
2018-04-23 13:00:00,7.43,17.05,42.38,179.89,38.53,57.26,1013.75,4.79,45.27,0
2018-04-23 14:00:00,3.8,8.11,27.19,125.16,29.15,55.15,1014.23,20.85,54.98,0
2018-04-23 15:00:00,2.09,3.09,18.0,130.23,38.46,51.35,1003.71,28.19,51.77,0
2018-04-23 16:00:00,4.62,14.79,30.56,71.05,27.17,53.6,1013.47,9.14,21.03,0
2018-04-23 17:00:00,6.81,17.16,40.06,153.77,29.1,60.03,1002.43,16.42,42.66,0
2018-04-23 18:00:00,1.64,8.18,28.61,67.43,27.42,41.87,1011.49,6.85,54.91,0
2018-04-23 19:00:00,8.18,39.93,84.07,151.84,22.49,73.62,1006.81,6.86,76.41,0
2018-04-23 20:00:00,5.51,14.53,32.69,84.35,36.05,49.57,1014.83,4.58,14.7,1
2018-04-23 21:00:00,8.44,23.72,69.31,123.18,28.87,58.87,1014.15,4.63,71.47,0
2018-04-23 22:00:00,4.52,22.18,80.36,348.23,25.69,61.85,1017.08,16.91,52.54,0
2018-04-23 23:00:00,19.11,38.56,83.44,140.22,24.07,73.64,1010.45,13.23,70.86,0
2018-04-24 00:00:00,6.69,14.78,49.57,65.99,38.42,74.98,1012.91,4.83,53.8,0
2018-04-24 01:00:00,9.3,20.24,68.3,200.24,27.21,57.13,1006.39,13.94,68.9,1
2018-04-24 02:00:00,8.15,22.31,37.59,109.3,27.16,73.8,1008.66,8.51,39.5,1
2018-04-24 03:00:00,4.03,12.17,19.3,128.76,33.65,47.23,1009.71,7.72,35.35,0
2018-04-24 04:00:00,6.15,35.88,85.36,129.06,36.51,63.08,1009.37,12.53,66.79,0
2018-04-24 05:00:00,2.51,57.91,95.68,165.13,25.17,81.19,1019.81,4.16,74.71,0
2018-04-24 06:00:00,18.03,35.33,119.96,196.63,31.44,59.98,1009.48,20.56,100.0,0
2018-04-24 07:00:00,7.38,24.56,83.4,159.73,31.43,64.49,1016.85,4.68,71.05,1
2018-04-24 08:00:00,1.94,30.24,55.63,127.4,27.04,55.73,1014.04,11.46,36.71,0
2018-04-24 09:00:00,14.88,39.14,66.91,193.72,25.9,62.46,1014.72,2.62,60.44,1
2018-04-24 10:00:00,4.25,17.95,53.63,192.08,24.66,57.79,1012.08,10.8,43.93,0
2018-04-24 11:00:00,10.45,51.32,80.18,122.65,33.72,52.02,1009.62,17.05,77.15,0
2018-04-24 12:00:00,0.5,8.97,44.09,177.58,29.39,69.01,1012.32,13.41,54.78,0
2018-04-24 13:00:00,12.74,35.48,56.66,102.38,28.44,68.66,1007.09,8.9,58.67,0
2018-04-24 14:00:00,7.11,17.98,71.17,176.29,24.07,76.76,1007.58,5.72,39.74,0
2018-04-24 15:00:00,1.75,20.55,63.74,78.58,33.72,62.39,1010.74,2.0,58.43,0
2018-04-24 16:00:00,7.0,17.02,47.49,175.07,29.75,62.61,1011.88,2.61,29.2,0
2018-04-24 17:00:00,16.62,56.6,70.18,168.71,23.22,76.56,1000.48,6.37,42.4,0
2018-04-24 18:00:00,2.6,31.85,61.97,109.99,26.09,68.4,1005.75,5.76,51.11,0
2018-04-24 19:00:00,2.56,20.66,60.11,140.95,32.19,74.88,1013.92,16.22,61.19,0
2018-04-24 20:00:00,3.97,28.51,57.39,128.99,18.32,73.66,1014.72,30.88,55.42,1
2018-04-24 21:00:00,5.16,11.74,36.19,122.79,27.81,61.96,1003.58,1.5,32.03,0
2018-04-24 22:00:00,11.04,14.65,19.7,107.77,32.6,59.5,1013.2,16.21,31.54,0
2018-04-24 23:00:00,7.47,15.68,136.99,209.35,29.37,78.98,1025.34,9.39,100.0,0
2018-04-25 00:00:00,3.97,43.2,60.22,244.33,32.06,66.8,1016.6,4.6,43.39,0
2018-04-25 01:00:00,6.4,16.39,57.3,114.51,16.52,59.85,1005.14,12.28,23.43,0
2018-04-25 02:00:00,18.81,44.44,59.36,163.01,20.85,69.09,1011.75,24.29,51.74,1
2018-04-25 03:00:00,8.66,20.32,58.88,153.64,32.93,67.44,1011.97,5.66,36.82,0
2018-04-25 04:00:00,4.41,16.64,57.73,118.92,30.22,59.36,1009.98,19.05,55.76,1
2018-04-25 05:00:00,3.85,13.96,40.0,210.96,26.54,66.07,1016.6,19.95,18.28,0
2018-04-25 06:00:00,6.05,15.62,44.39,84.77,29.53,75.32,1017.18,18.46,13.85,0
2018-04-25 07:00:00,10.92,35.3,55.27,171.43,31.32,65.03,1008.38,17.48,39.33,1
2018-04-25 08:00:00,2.19,11.88,133.21,236.31,25.33,79.67,1011.52,14.9,100.0,1
2018-04-25 09:00:00,9.7,19.17,74.64,172.06,24.19,70.28,1006.82,3.2,52.68,0
2018-04-25 10:00:00,4.33,18.15,53.07,133.41,20.67,45.5,1010.56,12.89,60.8,0
2018-04-25 11:00:00,4.99,15.95,37.54,170.46,36.0,58.12,1019.72,1.32,40.32,0
2018-04-25 12:00:00,31.07,38.14,90.08,121.62,28.4,94.37,1005.23,2.53,43.59,0
2018-04-25 13:00:00,8.88,31.41,83.71,130.61,36.37,70.49,1014.22,11.0,65.69,0
2018-04-25 14:00:00,2.82,19.08,34.24,134.23,20.63,52.19,1005.36,7.24,57.27,0
2018-04-25 15:00:00,7.09,16.29,25.36,74.63,28.72,59.18,1009.12,1.42,38.36,0
2018-04-25 16:00:00,11.39,18.47,39.86,82.87,21.46,56.53,1008.28,8.58,59.3,0
2018-04-25 17:00:00,8.96,37.65,58.32,216.74,37.67,67.19,1006.61,11.04,54.29,0
2018-04-25 18:00:00,0.16,4.93,14.83,178.45,42.99,59.5,1005.44,9.28,46.77,0
2018-04-25 19:00:00,4.79,25.3,42.21,146.2,34.9,61.97,1005.08,15.27,47.42,0
2018-04-25 20:00:00,7.37,9.46,23.17,73.28,21.84,68.09,1003.08,14.55,8.45,0
2018-04-25 21:00:00,6.85,21.73,90.02,148.2,21.64,59.1,1005.71,2.74,55.1,0
2018-04-25 22:00:00,3.08,18.27,57.76,147.28,27.47,68.7,1006.36,1.97,68.2,0
2018-04-25 23:00:00,9.09,13.09,55.97,125.08,28.77,75.52,1010.8,8.45,40.14,0
2018-04-26 00:00:00,12.78,17.11,71.33,189.92,30.86,65.07,1017.19,12.67,59.36,1
2018-04-26 01:00:00,0.56,16.14,30.81,66.99,30.61,68.67,1014.36,9.72,41.98,0
2018-04-26 02:00:00,0.47,4.67,48.08,85.04,28.1,61.36,1012.89,7.59,44.02,1
2018-04-26 03:00:00,7.04,39.89,64.03,136.7,26.75,55.61,1007.21,22.15,48.55,0
2018-04-26 04:00:00,9.75,19.04,87.23,251.33,23.48,51.68,1012.23,1.53,74.79,1
2018-04-26 05:00:00,2.61,39.32,101.4,203.64,31.73,67.7,1012.41,1.9,74.61,0
2018-04-26 06:00:00,4.87,36.38,113.3,197.96,14.92,72.24,1005.87,8.36,95.08,0
2018-04-26 07:00:00,6.95,19.55,35.5,119.84,28.55,83.32,1017.03,1.83,23.01,0
2018-04-26 08:00:00,3.65,19.61,48.72,208.41,29.25,64.23,1009.51,4.71,38.89,1
2018-04-26 09:00:00,11.62,39.15,59.53,268.44,26.78,60.08,1009.24,14.81,78.46,0
2018-04-26 10:00:00,6.57,12.11,31.24,66.56,32.48,65.93,1013.66,20.54,62.07,0
2018-04-26 11:00:00,2.3,12.28,33.42,124.11,33.42,57.12,1005.3,9.41,36.93,0
2018-04-26 12:00:00,2.59,38.69,88.23,184.27,29.12,81.21,1007.14,7.25,52.16,0
2018-04-26 13:00:00,4.97,30.35,50.03,108.45,40.72,79.43,1010.44,23.4,63.93,0
2018-04-26 14:00:00,3.39,14.82,31.79,77.28,24.17,62.34,1008.65,8.62,72.3,0
2018-04-26 15:00:00,0.42,16.48,35.78,53.52,25.45,43.63,1014.11,2.66,18.26,0
2018-04-26 16:00:00,6.06,14.06,24.62,105.64,25.71,58.43,1008.04,6.74,47.43,0
2018-04-26 17:00:00,2.66,13.34,33.24,235.31,34.21,59.37,1008.77,2.42,46.56,0
2018-04-26 18:00:00,3.2,23.48,86.9,220.27,30.0,87.01,1014.38,5.54,54.22,1
2018-04-26 19:00:00,1.41,12.11,114.98,196.39,17.43,80.16,1008.77,10.61,97.96,0
2018-04-26 20:00:00,16.96,39.55,64.02,164.4,26.19,62.61,1014.21,1.65,39.94,0
2018-04-26 21:00:00,8.43,12.63,78.34,157.91,24.7,83.08,1012.94,22.39,57.12,0
2018-04-26 22:00:00,20.32,40.44,126.41,205.62,37.31,76.57,1017.25,14.48,86.0,1
2018-04-26 23:00:00,3.63,9.75,71.03,204.64,23.55,66.51,1008.05,6.33,41.63,0
2018-04-27 00:00:00,8.85,21.19,27.93,110.79,27.91,55.02,1005.56,12.28,34.6,0
2018-04-27 01:00:00,6.16,13.76,37.89,72.44,19.34,73.42,1003.38,8.17,23.1,0
2018-04-27 02:00:00,2.41,22.56,96.82,137.58,28.87,67.06,1006.47,15.56,66.2,0
2018-04-27 03:00:00,3.59,8.21,59.33,119.14,38.35,72.18,1016.1,9.01,72.63,0
2018-04-27 04:00:00,8.42,31.19,89.43,187.32,23.42,75.1,1012.98,1.4,81.22,1
2018-04-27 05:00:00,1.41,15.13,47.54,90.22,33.12,64.24,1010.31,6.84,56.0,0
2018-04-27 06:00:00,11.72,23.26,63.33,81.79,26.87,75.52,1021.47,22.17,69.93,0
2018-04-27 07:00:00,5.7,14.18,40.56,103.62,27.89,77.72,1005.03,13.49,64.55,0
2018-04-27 08:00:00,10.47,20.31,85.42,193.08,31.41,58.06,1014.85,5.54,41.68,0
2018-04-27 09:00:00,6.97,38.01,64.64,204.78,21.09,65.01,1007.9,10.77,60.01,0
2018-04-27 10:00:00,0.56,8.9,44.93,91.03,23.78,60.65,1020.14,3.64,29.95,0
2018-04-27 11:00:00,4.79,35.98,57.27,128.59,23.02,66.37,1008.94,5.9,41.0,0
2018-04-27 12:00:00,11.93,49.95,67.13,104.04,37.3,61.29,1016.0,12.09,38.27,1
2018-04-27 13:00:00,5.62,16.96,85.57,141.62,33.8,60.13,1008.97,19.2,99.09,1
2018-04-27 14:00:00,4.92,8.53,72.75,93.88,33.43,67.01,1023.05,2.92,31.7,0
2018-04-27 15:00:00,5.62,31.79,51.16,81.18,33.56,74.38,1012.32,8.14,50.67,0
2018-04-27 16:00:00,0.36,26.33,67.16,96.37,32.45,65.07,1010.66,20.49,82.58,0
2018-04-27 17:00:00,12.95,44.44,108.42,252.95,19.07,78.67,1010.87,7.82,78.54,1
2018-04-27 18:00:00,0.09,13.11,127.51,170.14,24.72,93.26,1012.0,1.69,49.99,0
2018-04-27 19:00:00,15.19,32.44,75.57,196.0,26.81,70.27,1018.38,21.54,95.0,0
2018-04-27 20:00:00,3.36,13.1,75.16,105.51,28.73,78.43,1017.73,13.51,91.28,1
2018-04-27 21:00:00,7.41,16.82,78.27,153.14,22.41,79.92,1000.33,1.08,47.38,0
2018-04-27 22:00:00,0.3,16.92,73.11,164.49,20.38,80.58,1009.09,14.18,76.67,0
2018-04-27 23:00:00,9.66,37.35,45.39,148.27,22.21,83.99,1008.27,5.39,50.1,1
2018-04-28 00:00:00,8.31,32.0,71.72,88.32,23.83,66.64,1014.29,13.3,38.78,1
2018-04-28 01:00:00,7.87,22.04,48.96,153.49,25.98,72.95,1008.38,14.43,62.69,0
2018-04-28 02:00:00,0.27,29.53,46.18,160.43,30.34,65.49,1021.39,3.99,37.69,0
2018-04-28 03:00:00,2.04,6.78,21.8,30.2,27.15,63.91,1008.0,11.9,33.26,0
2018-04-28 04:00:00,7.0,65.98,87.34,126.04,34.7,74.83,1002.54,6.33,78.79,1
2018-04-28 05:00:00,12.67,17.88,91.12,200.32,31.42,83.34,1010.72,1.6,78.07,0
2018-04-28 06:00:00,1.69,15.01,29.58,225.18,26.29,55.25,1015.74,6.89,44.92,0
2018-04-28 07:00:00,1.75,18.18,74.77,182.79,30.47,72.39,1005.41,13.71,43.72,0
2018-04-28 08:00:00,6.59,23.48,107.02,117.4,27.43,61.55,1015.59,15.87,37.83,0
2018-04-28 09:00:00,29.02,56.35,77.64,181.8,24.76,61.0,1007.13,7.82,51.51,0
2018-04-28 10:00:00,2.46,9.38,88.8,118.6,28.32,65.22,1008.14,3.2,82.12,0
2018-04-28 11:00:00,3.32,21.01,86.7,178.41,30.28,76.53,1010.54,3.56,49.4,0
2018-04-28 12:00:00,2.81,25.2,51.51,161.34,33.52,68.46,1008.33,8.72,46.6,0
2018-04-28 13:00:00,4.34,34.33,71.4,162.64,40.13,81.85,1020.3,7.41,63.49,1
2018-04-28 14:00:00,13.49,24.74,43.4,171.05,35.0,72.68,1004.95,2.19,42.36,0
2018-04-28 15:00:00,4.57,19.93,51.13,96.22,22.51,64.05,1003.76,13.13,68.12,0
2018-04-28 16:00:00,31.13,45.0,196.69,308.83,19.22,100.0,1002.46,6.64,100.0,1
2018-04-28 17:00:00,5.43,27.08,62.65,122.85,35.12,68.17,1005.03,8.29,52.46,0
2018-04-28 18:00:00,14.56,36.3,59.26,169.63,27.32,51.68,1002.95,2.06,56.29,1
2018-04-28 19:00:00,3.59,14.48,22.75,56.56,24.13,46.44,1013.47,14.56,34.89,0
2018-04-28 20:00:00,1.04,14.71,57.85,105.88,36.97,72.39,1005.07,19.87,28.95,0
2018-04-28 21:00:00,4.56,18.99,35.36,156.74,26.97,45.73,1011.06,13.48,61.34,0
2018-04-28 22:00:00,7.98,13.98,26.41,99.22,27.39,61.57,1009.59,3.03,49.82,0
2018-04-28 23:00:00,2.07,20.46,62.95,106.7,24.49,62.98,1017.63,9.58,41.33,0
2018-04-29 00:00:00,12.76,30.65,48.86,173.52,16.81,82.88,1004.96,2.12,55.15,0
2018-04-29 01:00:00,2.97,9.02,66.91,115.1,22.93,55.37,1012.82,6.79,51.11,1
2018-04-29 02:00:00,1.41,20.68,28.23,128.07,24.5,70.03,1011.69,8.08,48.61,0
2018-04-29 03:00:00,26.82,91.2,140.01,190.12,18.98,76.72,1004.68,0.59,100.0,1
2018-04-29 04:00:00,1.94,9.54,102.03,296.67,28.44,68.97,1008.9,15.27,51.75,0
2018-04-29 05:00:00,2.87,8.87,54.22,137.7,29.47,80.0,1013.1,8.16,76.79,1
2018-04-29 06:00:00,9.16,31.35,91.48,166.37,33.0,66.31,1002.18,2.79,95.16,1
2018-04-29 07:00:00,3.46,14.3,34.4,173.43,23.84,52.2,1012.64,8.33,24.44,0
2018-04-29 08:00:00,1.48,28.87,90.6,136.24,17.7,66.61,1009.92,10.39,33.78,1
